,_ID, TimeSt,Country,Province,City,Latitude,Longitude,Closest Poi
10755,5174014,2017-06-21 14:45:58.797,CA,ON,Whitby,43.8873,-78.9422,POI3
10756,5174051,2017-06-21 22:45:58.830,CA,ON,Scarborough,43.7658,-79.185,POI3
10757,5174062,2017-06-21 12:45:58.903,CA,ON,Hawkesbury,45.5919,-74.5779,POI3
10758,5174101,2017-06-21 20:45:55.673,CA,ON,Douro-Dummer,44.4184,-78.2664,POI3
10759,5174164,2017-06-21 03:45:55.677,CA,AB,Calgary,51.1188,-113.9471,POI1
10760,5174408,2017-06-21 06:45:56.277,CA,AB,Calgary,51.1189,-114.1599,POI1
10761,5174506,2017-06-21 09:45:57.613,CA,AB,Calgary,51.1387,-114.2015,POI1
10762,5174543,2017-06-21 02:45:58.627,CA,ON,Markham,43.8412,-79.3262,POI3
10763,5174610,2017-06-21 08:45:58.740,CA,AB,Edmonton,53.5129,-113.623,POI1
10764,5174620,2017-06-21 17:45:58.797,CA,ON,Markham,43.8412,-79.3262,POI3
10765,5174677,2017-06-21 15:45:58.807,CA,ON,Fort Erie,42.9052,-78.9365,POI3
10766,5174712,2017-06-21 07:45:58.863,CA,ON,Etobicoke,43.6602,-79.5306,POI3
10767,5174738,2017-06-21 06:45:59.007,CA,ON,Fort Erie,42.9052,-78.9365,POI3
10768,5174789,2017-06-21 07:45:59.027,CA,BC,Richmond,49.16542,-123.12649,POI1
10769,5174851,2017-06-21 11:46:00.257,CA,ON,North York,43.76964,-79.41293,POI3
10770,5174923,2017-06-21 02:45:55.580,CA,AB,Calgary,51.0494,-113.9564,POI1
10771,5174958,2017-06-21 02:45:55.733,CA,AB,Camrose,53.0106,-112.79295,POI1
10772,5174995,2017-06-21 18:45:55.800,CA,AB,High River,50.5851,-113.901,POI1
10773,5175007,2017-06-21 12:45:56.317,CA,AB,Edmonton,53.54919,-113.4247,POI1
10774,5175053,2017-06-21 04:45:57.073,CA,SK,Saskatoon,52.1225,-106.72488,POI1
10775,5175091,2017-06-21 21:45:58.610,CA,ON,Burlington,43.3889,-79.7682,POI3
10776,5175189,2017-06-21 20:45:58.780,CA,MB,Winnipeg,49.8265,-97.1991,POI1
10777,5175250,2017-06-21 19:45:58.810,CA,ON,Toronto,43.63,-79.477,POI3
10778,5175281,2017-06-21 12:45:58.913,CA,ON,Toronto,43.6651,-79.4369,POI3
10779,5175344,2017-06-21 18:46:00.473,CA,ON,Kitchener,43.44916,-80.44188,POI3
10780,5175387,2017-06-21 06:45:56.497,CA,AB,Calgary,51.08338,-113.97778,POI1
10781,5175390,2017-06-21 18:45:56.703,CA,AB,Calgary,50.9316,-114.096,POI1
10782,5175462,2017-06-21 15:45:57.617,CA,AB,Calgary,51.1387,-114.2015,POI1
10783,5175554,2017-06-21 08:45:58.777,CA,ON,Mississauga,43.5634,-79.6509,POI3
10784,5175710,2017-06-21 18:45:58.953,CA,ON,Brockville,44.617,-75.7036,POI3
10785,5175868,2017-06-21 14:45:58.533,CA,NB,Fredericton,45.9527,-66.6558,POI4
10786,5175892,2017-06-21 04:45:58.600,CA,ON,Ottawa,45.44558,-75.64762,POI3
10787,5175974,2017-06-21 04:45:58.713,CA,ON,Oakville,43.4309,-79.7767,POI3
10788,5176007,2017-06-21 16:45:58.780,CA,ON,Oakville,43.4309,-79.7767,POI3
10789,5176121,2017-06-21 12:45:58.910,CA,ON,Toronto,43.6651,-79.4369,POI3
10790,5176124,2017-06-21 02:45:58.930,CA,ON,Nepean,45.3596,-75.7436,POI3
10791,5176170,2017-06-21 15:45:58.933,CA,ON,Oshawa,43.89189,-78.88283,POI3
10792,5176281,2017-06-21 06:46:00.387,CA,ON,Guelph,43.5776,-80.2201,POI3
10793,5176475,2017-06-21 18:46:00.530,CA,AB,High River,50.63881,-113.82997,POI1
10794,5176516,2017-06-21 10:46:03.387,CA,AB,Calgary,51.0475,-114.068,POI1
10795,5176585,2017-06-21 17:46:03.397,CA,AB,Calgary,51.0475,-114.068,POI1
10796,5176665,2017-06-21 04:46:02.010,CA,AB,Calgary,51.11757,-113.94979,POI1
10797,5176700,2017-06-21 18:46:02.613,CA,AB,Calgary,51.0486,-113.968,POI1
10798,5176716,2017-06-21 05:46:04.973,CA,AB,Camrose,53.0106,-112.79295,POI1
10799,5176797,2017-06-21 01:46:06.380,CA,QC,Pierrefonds,45.50325,-73.77436,POI3
10800,5176825,2017-06-21 20:46:00.450,CA,ON,Toronto,43.6796,-79.4343,POI3
10801,5176875,2017-06-21 07:46:01.890,CA,AB,Calgary,51.11765,-113.94998,POI1
10802,5176946,2017-06-21 01:46:02.213,CA,AB,Calgary,51.0486,-113.968,POI1
10803,5176956,2017-06-21 10:46:02.073,CA,QC,Montréal,45.5514,-73.6116,POI3
10804,5177030,2017-06-21 11:46:06.153,CA,AB,Edmonton,53.41249,-113.52635,POI1
10805,5177111,2017-06-21 01:46:05.710,CA,AB,Calgary,51.0196,-114.20029,POI1
10806,5177148,2017-06-21 07:46:06.410,CA,AB,Calgary,51.08205,-113.95841,POI1
10807,5177223,2017-06-21 12:46:05.953,CA,ON,Scarborough,43.7808,-79.2474,POI3
10808,5177303,2017-06-21 06:46:06.923,CA,AB,Calgary,51.0799,-114.081,POI1
10809,5177321,2017-06-21 06:46:08.033,CA,QC,Montréal,45.51351,-73.56434,POI3
10810,5177368,2017-06-21 22:46:08.703,CA,AB,Calgary,51.1414,-114.076,POI1
10811,5177406,2017-06-21 10:46:06.467,CA,AB,Calgary,51.0799,-114.081,POI1
10812,5177542,2017-06-21 07:46:06.630,CA,AB,Calgary,51.0486,-113.968,POI1
10813,5177635,2017-06-21 01:46:06.830,CA,ON,North York,43.7557,-79.5195,POI3
10814,5177658,2017-06-21 22:46:09.147,CA,ON,Toronto,43.6666,-79.3823,POI3
10815,5177674,2017-06-21 09:46:10.160,CA,ON,Thunder Bay,48.4527,-89.2162,POI3
10816,5177706,2017-06-21 07:46:11.100,CA,ON,Burlington,43.35,-79.758,POI3
10817,5177776,2017-06-21 18:46:11.303,CA,ON,Oshawa,43.9205,-78.8287,POI3
10818,5177830,2017-06-21 16:46:06.397,CA,QC,Lennoxville,45.37,-71.857,POI3
10819,5177881,2017-06-21 12:46:07.740,CA,QC,Montréal,45.51351,-73.56434,POI3
10820,5177966,2017-06-21 11:46:11.007,CA,AB,Calgary,50.9505,-113.947,POI1
10821,5178020,2017-06-21 07:46:06.510,CA,AB,Calgary,51.0571,-114.077,POI1
10822,5178105,2017-06-21 04:46:06.987,CA,QC,Varennes,45.6834,-73.4325,POI3
10823,5178158,2017-06-21 16:46:10.160,CA,ON,Thunder Bay,48.4527,-89.2162,POI3
10824,5178192,2017-06-21 01:46:10.943,CA,ON,Brantford,43.1394,-80.265,POI3
10825,5178216,2017-06-21 18:46:11.077,CA,ON,Barrie,44.3303,-79.7268,POI3
10826,5178280,2017-06-21 07:46:09.047,CA,AB,Edmonton,53.4564,-113.521,POI1
10827,5178375,2017-06-21 14:46:09.907,CA,AB,Airdrie,51.3082,-114.0398,POI1
10828,5178457,2017-06-21 17:46:10.717,CA,AB,Calgary,50.9505,-113.947,POI1
10829,5178471,2017-06-21 05:46:10.963,CA,ON,Ancaster,43.221,-79.9398,POI3
10830,5178530,2017-06-21 04:46:12.163,CA,ON,Toronto,43.7264,-79.3978,POI3
10831,5178548,2017-06-21 08:46:12.240,CA,SK,Saskatoon,52.1225,-106.72488,POI1
10832,5178554,2017-06-21 20:46:10.783,CA,AB,Edmonton,53.5515,-113.492,POI1
10833,5178630,2017-06-21 04:46:10.823,CA,QC,Montreal,45.5695,-73.5731,POI3
10834,5178659,2017-06-21 02:46:11.170,CA,SK,Saskatoon,52.1333,-106.6667,POI1
10835,5178725,2017-06-21 17:46:12.210,CA,ON,York,43.6883,-79.4496,POI3
10836,5178878,2017-06-21 02:46:12.327,CA,AB,Calgary,51.1264,-114.1419,POI1
10837,5179025,2017-06-21 03:46:12.597,CA,ON,North York,43.7677,-79.4126,POI3
10838,5179114,2017-06-21 01:46:12.613,CA,ON,North York,43.7677,-79.4126,POI3
10839,5179219,2017-06-21 08:46:14.267,CA,AB,Calgary,51.1387,-114.2015,POI1
10840,5179317,2017-06-21 05:46:14.527,CA,ON,Toronto,43.6796,-79.4343,POI3
10841,5179402,2017-06-21 18:46:14.620,CA,ON,Pickering,43.8509,-79.0717,POI3
10842,5179494,2017-06-21 17:46:14.707,CA,ON,Ottawa,45.4298,-75.6931,POI3
10843,5179582,2017-06-21 02:46:14.720,CA,ON,Ottawa,45.4298,-75.6931,POI3
10844,5179672,2017-06-21 19:46:14.813,CA,ON,Markham,43.8341,-79.3302,POI3
10845,5179818,2017-06-21 14:46:14.840,CA,ON,Mississauga,43.5738,-79.7193,POI3
10846,5179897,2017-06-21 12:46:12.457,CA,ON,Ancaster,43.208,-79.9652,POI3
10847,5179974,2017-06-21 04:46:12.587,CA,ON,Ancaster,43.208,-79.9652,POI3
10848,5180060,2017-06-21 11:46:14.563,CA,ON,Toronto,43.6666,-79.3823,POI3
10849,5180104,2017-06-21 03:46:14.643,CA,ON,Mississauga,43.5869,-79.7559,POI3
10850,5180138,2017-06-21 10:46:14.723,CA,ON,Kingston,44.2585,-76.4897,POI3
10851,5180195,2017-06-21 22:46:14.823,CA,ON,Markham,43.8412,-79.3262,POI3
10852,5180274,2017-06-21 10:46:14.850,CA,ON,Toronto,43.6651,-79.4369,POI3
10853,5180353,2017-06-21 00:46:14.900,CA,ON,Toronto,43.6735,-79.403,POI3
10854,5180363,2017-06-21 22:46:14.910,CA,ON,Barrie,44.3303,-79.7268,POI3
10855,5180432,2017-06-21 09:46:15.177,CA,ON,Richmond Hill,43.8939,-79.4375,POI3
10856,5180490,2017-06-21 13:46:15.657,CA,AB,Calgary,51.1229,-114.189,POI1
10857,5180528,2017-06-21 12:46:16.243,CA,QC,Montréal,45.502,-73.562,POI3
10858,5180551,2017-06-21 15:46:12.347,CA,AB,Calgary,51.1264,-114.1419,POI1
10859,5180573,2017-06-21 06:46:12.540,CA,ON,Kitchener,43.4553,-80.4845,POI3
10860,5180597,2017-06-21 02:46:14.610,CA,ON,Ottawa,45.4555,-75.6552,POI3
10861,5180603,2017-06-21 10:46:14.620,CA,ON,Mississauga,43.5738,-79.7193,POI3
10862,5180668,2017-06-21 06:46:14.643,CA,ON,Toronto,43.6606,-79.4635,POI3
10863,5180718,2017-06-21 16:46:14.657,CA,AB,Sherwood Park,53.5263,-113.287,POI1
10864,5180754,2017-06-21 21:46:14.740,CA,ON,Ottawa,45.3519,-75.7911,POI3
10865,5180804,2017-06-21 06:46:14.750,CA,ON,Ottawa,45.3519,-75.7911,POI3
10866,5180814,2017-06-21 08:46:14.757,CA,ON,Ottawa,45.3519,-75.7911,POI3
10867,5180887,2017-06-21 12:46:14.850,CA,ON,Ottawa,45.4234,-75.6979,POI3
10868,5180926,2017-06-21 10:46:14.870,CA,ON,Barrie,44.3572,-79.6929,POI3
10869,5180935,2017-06-21 04:46:14.880,CA,ON,Kanata,45.3635,-76.0339,POI3
10870,5180965,2017-06-21 13:46:15.007,CA,ON,Toronto,43.66417,-79.38053,POI3
10871,5180999,2017-06-21 11:46:15.537,CA,ON,Mississauga,43.5738,-79.7193,POI3
10872,5181002,2017-06-21 03:46:15.567,CA,BC,Burnaby,49.21572,-122.98798,POI1
10873,5181033,2017-06-21 13:46:15.690,CA,AB,Calgary,51.1229,-114.189,POI1
10874,5181056,2017-06-21 00:46:11.753,CA,ON,Ottawa,45.4023,-75.7329,POI3
10875,5181067,2017-06-21 04:46:12.500,CA,QC,Montréal,45.502,-73.562,POI3
10876,5181117,2017-06-21 09:46:12.987,CA,QC,Montréal,45.5312,-73.7097,POI3
10877,5181201,2017-06-21 16:46:14.380,CA,AB,Calgary,51.1387,-114.2015,POI1
10878,5181221,2017-06-21 05:46:14.523,CA,ON,Toronto,43.6575,-79.3783,POI3
10879,5181241,2017-06-21 02:46:14.643,CA,ON,Kingston,44.23281,-76.49216,POI3
10880,5181327,2017-06-21 00:46:14.707,CA,ON,Barrie,44.3303,-79.7268,POI3
10881,5181373,2017-06-21 00:46:14.840,CA,ON,Ottawa,45.4166,-75.6904,POI3
10882,5181449,2017-06-21 19:46:15.497,CA,BC,Vancouver,49.2766,-123.127,POI1
10883,5181474,2017-06-21 09:46:12.817,CA,QC,Montréal,45.5312,-73.7097,POI3
10884,5181558,2017-06-21 11:46:14.703,CA,ON,Barrie,44.3303,-79.7268,POI3
10885,5181606,2017-06-21 19:46:15.440,CA,ON,Kitchener,43.4381,-80.5099,POI3
10886,5181764,2017-06-21 06:46:15.550,CA,NS,Dartmouth,44.6792,-63.5801,POI4
10887,5181788,2017-06-21 17:46:17.170,CA,ON,Brantford,43.14861,-80.24079,POI3
10888,5181854,2017-06-21 18:46:21.257,CA,AB,Edmonton,53.587,-113.441,POI1
10889,5181911,2017-06-21 09:46:21.503,CA,AB,Edmonton,53.5046,-113.453,POI1
10890,5181981,2017-06-21 07:46:18.357,CA,AB,Edmonton,53.6585,-113.3614,POI1
10891,5182079,2017-06-21 09:46:21.663,CA,ON,Ajax,43.8773,-79.0055,POI3
10892,5182159,2017-06-21 00:46:18.980,CA,AB,Edmonton,53.4653,-113.386,POI1
10893,5182263,2017-06-21 15:46:21.623,CA,SK,Saskatoon,52.1404,-106.608,POI1
10894,5182419,2017-06-21 08:46:21.697,CA,SK,Saskatoon,52.1564,-106.6873,POI1
10895,5182481,2017-06-21 06:46:21.853,CA,ON,Ottawa,45.444,-75.693,POI3
10896,5182499,2017-06-21 20:46:26.207,CA,AB,Calgary,50.8889,-113.991,POI1
10897,5182545,2017-06-21 16:46:26.233,CA,AB,Calgary,50.95462,-114.11521,POI1
10898,5182630,2017-06-21 10:46:22.143,CA,AB,Edmonton,53.5141,-113.601,POI1
10899,5182656,2017-06-21 01:46:22.840,CA,ON,Toronto,43.6682,-79.4209,POI3
10900,5182718,2017-06-21 11:46:24.843,CA,AB,Beaumont,53.35883,-113.4052,POI1
10901,5182737,2017-06-21 19:46:23.017,CA,ON,Toronto,43.69,-79.326,POI3
10902,5182792,2017-06-21 16:46:23.373,CA,AB,Edmonton,53.55,-113.5,POI1
10903,5182811,2017-06-21 18:46:24.460,CA,AB,Saint Albert,53.6334,-113.6353,POI1
10904,5182857,2017-06-21 10:46:26.440,CA,SK,Saskatoon,52.1333,-106.6667,POI1
10905,5182876,2017-06-21 18:46:27.360,CA,ON,Brantford,43.1772,-80.248,POI3
10906,5182949,2017-06-21 14:46:26.933,CA,ON,Toronto,43.7264,-79.3978,POI3
10907,5182990,2017-06-21 12:46:27.183,CA,ON,Dundas,43.2499,-79.9727,POI3
10908,5183049,2017-06-21 18:46:27.530,CA,ON,Brantford,43.1772,-80.248,POI3
10909,5183135,2017-06-21 17:46:28.390,CA,ON,Thunder Bay,48.4527,-89.2162,POI3
10910,5183417,2017-06-21 07:46:27.677,CA,ON,Burlington,43.3317,-79.8066,POI3
10911,5183536,2017-06-21 20:46:29.377,CA,AB,Edmonton,53.41466,-113.45702,POI1
10912,5183567,2017-06-21 02:46:29.673,CA,ON,Barrie,44.3303,-79.7268,POI3
10913,5183625,2017-06-21 13:46:29.927,CA,NL,St. John's,47.6165,-52.7013,POI4
10914,5183703,2017-06-21 13:46:30.377,CA,ON,Toronto,43.6715,-79.3801,POI3
10915,5183753,2017-06-21 22:46:27.433,CA,ON,Brantford,43.1772,-80.248,POI3
10916,5183838,2017-06-21 18:46:29.660,CA,ON,Barrie,44.3303,-79.7268,POI3
10917,5183897,2017-06-21 07:46:29.830,CA,ON,Huntsville,45.3265,-79.2168,POI3
10918,5183907,2017-06-21 03:46:29.643,CA,ON,Barrie,44.3303,-79.7268,POI3
10919,5183964,2017-06-21 14:46:29.720,CA,ON,Barrie,44.3303,-79.7268,POI3
10920,5184012,2017-06-21 14:46:30.247,CA,AB,Calgary,51.05309,-114.01894,POI1
10921,5184018,2017-06-21 01:46:30.760,CA,ON,Scarborough,43.83593,-79.22782,POI3
10922,5184078,2017-06-21 21:46:31.190,CA,AB,Red Deer,52.246,-113.791,POI1
10923,5184137,2017-06-21 01:46:28.460,CA,BC,Nanaimo,49.136,-123.947,POI1
10924,5184192,2017-06-21 11:46:28.677,CA,AB,Spruce Grove,53.54941,-113.88315,POI1
10925,5184227,2017-06-21 10:46:29.193,CA,ON,Thunder Bay,48.4527,-89.2162,POI3
10926,5184274,2017-06-21 08:46:29.577,CA,ON,Dryden,49.72706,-92.60177,POI1
10927,5184348,2017-06-21 22:46:29.607,CA,NL,St. John's,47.5502,-52.73042,POI4
10928,5184359,2017-06-21 09:46:29.963,CA,ON,North York,43.7677,-79.4126,POI3
10929,5184414,2017-06-21 13:46:32.417,CA,AB,Calgary,51.0823,-113.9578,POI1
10930,5184416,2017-06-21 09:46:32.903,CA,AB,Calgary,50.8837,-114.0326,POI1
10931,5184514,2017-06-21 20:46:34.443,CA,AB,Calgary,51.0486,-113.968,POI1
10932,5184519,2017-06-21 04:46:34.620,CA,NB,Moncton,46.1033,-64.815,POI4
10933,5184547,2017-06-21 09:46:36.913,CA,SK,Saskatoon,52.16216,-106.65204,POI1
10934,5184572,2017-06-21 22:46:37.130,CA,AB,Morinville,53.80048,-113.62478,POI1
10935,5184575,2017-06-21 16:46:34.510,CA,ON,Thornhill,43.8395,-79.3831,POI3
10936,5184577,2017-06-21 14:46:34.567,CA,ON,Thornhill,43.8395,-79.3831,POI3
10937,5184633,2017-06-21 16:46:34.717,CA,ON,Thornhill,43.8395,-79.3831,POI3
10938,5184729,2017-06-21 14:46:35.090,CA,BC,Richmond,49.16537,-123.1266,POI1
10939,5184763,2017-06-21 05:46:32.793,CA,QC,Saint-Laurent,45.50381,-73.68475,POI3
10940,5184842,2017-06-21 08:46:34.717,CA,BC,Richmond,49.16537,-123.1266,POI1
10941,5184899,2017-06-21 16:46:35.200,CA,AB,Edmonton,53.4653,-113.386,POI1
10942,5184992,2017-06-21 13:46:35.317,CA,AB,Edmonton,53.5166,-113.595,POI1
10943,5185022,2017-06-21 12:46:36.540,CA,ON,Toronto,43.6715,-79.3801,POI3
10944,5185089,2017-06-21 18:46:36.630,CA,ON,Guelph,43.5215,-80.2338,POI3
10945,5185155,2017-06-21 05:46:36.923,CA,AB,Strathcona County,53.56128,-113.25629,POI1
10946,5185235,2017-06-21 03:46:37.293,CA,ON,Thunder Bay,48.4527,-89.2162,POI3
10947,5185256,2017-06-21 10:46:37.000,CA,ON,Toronto,43.7068,-79.3991,POI3
10948,5185334,2017-06-21 09:46:38.393,CA,ON,Richmond Hill,43.8939,-79.4375,POI3
10949,5185460,2017-06-21 01:46:38.437,CA,ON,Richmond Hill,43.8939,-79.4375,POI3
10950,5185539,2017-06-21 01:46:39.943,CA,ON,Oakville,43.4934,-79.7126,POI3
10951,5185630,2017-06-21 04:46:41.573,CA,AB,Edmonton,53.58879,-113.44653,POI1
10952,5185651,2017-06-21 22:46:41.687,CA,AB,Calgary,50.9505,-113.947,POI1
10953,5185660,2017-06-21 01:46:41.827,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3
10954,5185714,2017-06-21 09:46:38.127,CA,ON,London,43.0004,-81.2343,POI3
10955,5185784,2017-06-21 13:46:39.190,CA,NB,Moncton,46.1156,-64.7253,POI4
10956,5185871,2017-06-21 21:46:41.387,CA,AB,Edmonton,53.4971,-113.63464,POI1
10957,5185925,2017-06-21 13:46:41.547,CA,AB,Calgary,50.95639,-114.12737,POI1
10958,5185986,2017-06-21 00:46:41.617,CA,AB,Calgary,51.0494,-113.9564,POI1
10959,5186056,2017-06-21 07:46:41.770,CA,AB,Edmonton,53.4971,-113.63464,POI1
10960,5186138,2017-06-21 17:46:42.570,CA,ON,Oakville,43.4757,-79.6591,POI3
10961,5186209,2017-06-21 01:46:42.280,CA,AB,Calgary,51.15315,-114.21393,POI1
10962,5186211,2017-06-21 18:46:41.360,CA,AB,Edmonton,53.587,-113.441,POI1
10963,5186417,2017-06-21 09:46:41.547,CA,AB,Edmonton,53.4971,-113.63464,POI1
10964,5186426,2017-06-21 07:46:41.840,CA,AB,Calgary,50.90412,-114.10883,POI1
10965,5186450,2017-06-21 21:46:45.470,CA,AB,Edmonton,53.5515,-113.492,POI1
10966,5186481,2017-06-21 09:46:42.590,CA,BC,Vancouver,49.2477,-123.112,POI1
10967,5186557,2017-06-21 01:46:44.970,CA,AB,Calgary,51.03696,-114.1197,POI1
10968,5186589,2017-06-21 03:46:44.920,CA,ON,Newmarket,44.039,-79.4724,POI3
10969,5186671,2017-06-21 04:46:46.400,CA,AB,Edmonton,53.5314,-113.582,POI1
10970,5186716,2017-06-21 08:46:46.670,CA,MB,Winnipeg,49.875,-97.2096,POI1
10971,5186746,2017-06-21 01:46:43.437,CA,NS,Halifax,44.6385,-63.5838,POI4
10972,5186766,2017-06-21 16:46:43.480,CA,NS,Halifax,44.6385,-63.5838,POI4
10973,5186848,2017-06-21 22:46:45.787,CA,ON,North York,43.7708,-79.3312,POI3
10974,5186940,2017-06-21 07:46:45.227,CA,ON,Huntsville,45.32083,-79.25663,POI3
10975,5186967,2017-06-21 09:46:45.333,CA,AB,Canmore,51.0837,-115.368,POI1
10976,5187045,2017-06-21 22:46:48.727,CA,ON,Mississauga,43.5769,-79.6283,POI3
10977,5187084,2017-06-21 13:46:51.203,CA,SK,Saskatoon,52.1225,-106.72488,POI1
10978,5187205,2017-06-21 18:46:51.803,CA,QC,Longueuil,45.5356,-73.5045,POI3
10979,5187245,2017-06-21 06:46:51.840,CA,ON,Toronto,43.6677,-79.3859,POI3
10980,5187326,2017-06-21 05:46:51.890,CA,AB,Edmonton,53.5705,-113.5051,POI1
10981,5187388,2017-06-21 21:46:52.450,CA,ON,Toronto,43.6682,-79.4209,POI3
10982,5187484,2017-06-21 11:46:50.763,CA,SK,Saskatoon,52.1225,-106.72488,POI1
10983,5187562,2017-06-21 01:46:51.830,CA,ON,Toronto,43.6459,-79.3857,POI3
10984,5187575,2017-06-21 05:46:48.397,CA,ON,Toronto,43.6531,-79.4847,POI3
10985,5187647,2017-06-21 05:46:49.000,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3
10986,5187674,2017-06-21 00:46:51.790,CA,ON,Guelph,43.56482,-80.23727,POI3
10987,5187716,2017-06-21 18:46:51.820,CA,ON,Toronto,43.7028,-79.3877,POI3
10988,5187751,2017-06-21 10:46:51.973,CA,SK,Saskatoon,52.1242,-106.665,POI1
10989,5187832,2017-06-21 10:46:52.447,CA,ON,London,43.0004,-81.2343,POI3
10990,5187876,2017-06-21 22:46:51.713,CA,ON,York,43.675,-79.4811,POI3
10991,5187958,2017-06-21 00:46:51.733,CA,ON,Oshawa,43.886,-78.8722,POI3
10992,5188016,2017-06-21 15:46:51.760,CA,ON,Maple,43.8526,-79.5117,POI3
10993,5188051,2017-06-21 20:46:51.827,CA,ON,Saint Catharines,43.1954,-79.2189,POI3
10994,5188110,2017-06-21 09:46:53.493,CA,ON,Milton,43.5148,-79.884,POI3
10995,5188111,2017-06-21 22:46:56.280,CA,ON,Toronto,43.66439,-79.38028,POI3
10996,5188191,2017-06-21 16:46:56.833,CA,ON,Mississauga,43.5869,-79.7559,POI3
10997,5188319,2017-06-21 05:47:00.227,CA,AB,Calgary,51.0571,-114.077,POI1
10998,5188415,2017-06-21 17:46:57.093,CA,AB,Edmonton,53.6585,-113.3614,POI1
10999,5188464,2017-06-21 17:46:58.080,CA,ON,Mississauga,43.6046,-79.6729,POI3
11000,5188586,2017-06-21 18:47:00.380,CA,AB,Red Deer,52.3715,-113.784,POI1
11001,5188692,2017-06-21 04:46:59.647,CA,AB,Edmonton,53.5185,-113.6579,POI1
11002,5188775,2017-06-21 14:47:00.087,CA,AB,Calgary,51.0571,-114.077,POI1
11003,5188855,2017-06-21 00:47:00.130,CA,AB,Red Deer,52.2895,-113.814,POI1
11004,5188967,2017-06-21 12:47:02.930,CA,AB,Calgary,50.8889,-113.991,POI1
11005,5189044,2017-06-21 22:47:03.053,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3
11006,5189056,2017-06-21 16:47:00.043,CA,AB,Edmonton,53.4722,-113.6759,POI1
11007,5189150,2017-06-21 00:47:01.513,CA,ON,Toronto,43.65598,-79.39119,POI3
11008,5189203,2017-06-21 06:47:02.403,CA,AB,Beaumont,53.35883,-113.4052,POI1
11009,5189225,2017-06-21 06:47:03.863,CA,QC,Outremont,45.5218,-73.6031,POI3
11010,5189256,2017-06-21 12:47:05.593,CA,AB,Calgary,51.0571,-114.077,POI1
11011,5189328,2017-06-21 21:47:03.167,CA,ON,Caledonia,43.071,-79.954,POI3
11012,5189413,2017-06-21 22:47:04.783,CA,ON,Kingston,44.2647,-76.5504,POI3
11013,5189556,2017-06-21 22:47:06.803,CA,ON,North York,43.7677,-79.4126,POI3
11014,5189613,2017-06-21 00:47:03.303,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3
11015,5189656,2017-06-21 18:47:05.930,CA,SK,Saskatoon,52.1225,-106.72488,POI1
11016,5189695,2017-06-21 01:47:07.390,CA,QC,Montréal,45.5514,-73.6116,POI3
11017,5189753,2017-06-21 20:47:03.553,CA,AB,Edmonton,53.587,-113.441,POI1
11018,5189815,2017-06-21 08:47:05.683,CA,AB,Edmonton,53.55,-113.5,POI1
11019,5189862,2017-06-21 11:47:06.723,CA,ON,Toronto,43.6666,-79.3823,POI3
11020,5189907,2017-06-21 03:47:06.943,CA,ON,Toronto,43.6417,-79.3773,POI3
11021,5189946,2017-06-21 14:47:06.960,CA,QC,Trois-Rivières,46.3776,-72.5352,POI3
11022,5190020,2017-06-21 02:47:06.987,CA,ON,Toronto,43.7425,-79.5851,POI3
11023,5190068,2017-06-21 15:47:07.410,CA,ON,Niagara Falls,43.1052,-79.0845,POI3
11024,5190143,2017-06-21 02:47:07.843,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3
11025,5190161,2017-06-21 02:47:04.710,CA,QC,Montréal,45.4784,-73.6249,POI3
11026,5190219,2017-06-21 17:47:05.910,CA,AB,Calgary,50.92258,-114.11548,POI1
11027,5190264,2017-06-21 09:47:06.870,CA,ON,Belleville,44.15695,-77.38936,POI3
11028,5190292,2017-06-21 11:47:06.920,CA,AB,Calgary,51.0571,-114.077,POI1
11029,5190369,2017-06-21 04:47:06.930,CA,AB,Saint Albert,53.6415,-113.614,POI1
11030,5190395,2017-06-21 14:47:06.947,CA,ON,Oakville,43.4462,-79.6688,POI3
11031,5190473,2017-06-21 20:47:07.230,CA,ON,Kitchener,43.4553,-80.4845,POI3
11032,5190538,2017-06-21 06:47:07.393,CA,QC,Montréal,45.5514,-73.6116,POI3
11033,5190566,2017-06-21 13:47:05.987,CA,AB,Calgary,51.0196,-114.20029,POI1
11034,5190648,2017-06-21 15:47:06.950,CA,QC,Sainte-Foy,46.7612,-71.2938,POI3
11035,5190718,2017-06-21 14:47:06.957,CA,AB,Saint Albert,53.6415,-113.614,POI1
11036,5190806,2017-06-21 15:47:06.963,CA,ON,Kitchener,43.4134,-80.496,POI3
11037,5190821,2017-06-21 20:47:06.967,CA,ON,Kitchener,43.4134,-80.496,POI3
11038,5190829,2017-06-21 15:47:06.970,CA,ON,Kitchener,43.4134,-80.496,POI3
11039,5190883,2017-06-21 21:47:07.100,CA,AB,Beaumont,53.43276,-113.43939,POI1
11040,5190970,2017-06-21 19:47:07.313,CA,ON,Niagara Falls,43.1052,-79.0845,POI3
11041,5191038,2017-06-21 17:47:07.620,CA,AB,Calgary,51.0818,-113.959,POI1
11042,5191116,2017-06-21 08:47:06.873,CA,AB,Saint Albert,53.6415,-113.614,POI1
